"Day","Amdmt","OTU","baseMean","l2FC","SE","pvalue","padj"
1,2,"OTU.3053",0.891588437433815,-2.03690188840077,1.0201061292884,0.0458518175689298,0.19467816143346
1,2,"OTU.2907",0.74230174550657,0.667688481417029,0.935256294042577,0.475283057825579,0.741820916403323
1,2,"OTU.4902",1.43854611740494,0.8916274665603,0.753059463123302,0.236410401841281,0.515848849861863
1,2,"OTU.2432",0.710119472896416,-1.68192167976446,1.1044816296187,0.12780488578045,0.362349794543857
1,2,"OTU.1852",1.83919673475443,-0.658813575512816,0.680772603925212,0.333172257669808,0.620952659562555
1,2,"OTU.2972",0.886116383643206,0.408814533901761,0.781881123206154,0.601071531018726,0.817637465042576
1,2,"OTU.2180",0.838001500637691,-0.292677454222351,0.976552698335395,0.764402397044066,0.90618077507632
1,2,"OTU.2897",0.987375986481696,0.461971308420278,0.788820392615917,0.558111894907545,0.790253846194722
1,2,"OTU.3926",0.740964382376423,-0.556240417715253,0.930842479130087,0.550129125524449,0.786277726743664
1,2,"OTU.2078",1.50784070883097,-0.117229935432863,0.708042692171536,0.868496128341961,0.952592001451324
1,2,"OTU.3951",1.05974502991369,-0.334899801995268,0.803466604750846,0.676811117762858,0.860297173322818
1,2,"OTU.2807",0.726188396387066,-1.60239962627554,1.0940474085498,0.143015662174421,0.383720017249236
1,2,"OTU.2013",1.30513197242943,-0.904322317784131,0.94426968598021,0.338216599679898,0.625780268984317
1,2,"OTU.2259",0.740108917061507,-0.625390060098748,0.968387492101234,0.518405264398149,0.767464658044448
1,2,"OTU.3515",0.780486303352337,1.88101663860985,1.30479283371776,0.149409344941946,0.393503155450442
1,2,"OTU.3222",0.810147135756177,-0.293917326451858,0.842217637744715,0.727104132623604,0.888104715264164
1,2,"OTU.2021",1.23323875450191,0.741689315441044,0.716841847229802,0.300826595333636,0.590089148100145
1,2,"OTU.2212",0.72101659950148,-0.535504246290851,0.863061525330645,0.53494804703471,0.776344406125354
1,2,"OTU.7750",2.03563615425952,0.648651789614209,0.792661067958906,0.413173491793145,0.694186593958125
1,2,"OTU.3221",0.720347329940967,-1.55615786964954,1.09513879148203,0.155325878990839,0.401516121006444
1,2,"OTU.3297",1.14208455531756,0.432055187549765,0.940767887978741,0.646048897789936,0.842475849213403
1,2,"OTU.6037",0.818232226201672,0.075786537599091,0.966913268780282,0.93752588461397,0.979270179915686
1,2,"OTU.2770",0.921433778099162,-1.19034964292515,0.997708975083206,0.232836858527475,0.511959037588443
1,2,"OTU.8254",1.12786822794618,0.216039636585579,0.867979307034697,0.803438503307895,0.92463995045356
1,2,"OTU.6900",0.854597144256648,3.16479105323958,1.27065722945721,0.0127501575985454,0.0797721993983009
1,2,"OTU.2854",1.04375110131217,-2.13670951615127,1.05387328280259,0.042613104183156,0.185771898789798
1,2,"OTU.1930",1.57903828825046,-1.33826870577843,0.844325419523989,0.112962858709782,0.337339834130583
1,2,"OTU.2643",0.778257864086148,0.858082365360583,0.906966238540654,0.344096680102042,0.631758127403882
1,2,"OTU.4732",0.81710519806174,0.262585829028117,0.807305840518756,0.744982866204451,0.895422738014412
1,2,"OTU.1690",1.61057019844023,-1.6801362683827,0.884244655760569,0.0574225205702783,0.22273832790703
1,2,"OTU.8374",1.10075013337123,-1.01668058987738,0.87536814781094,0.245466256603674,0.527601527401673
1,2,"OTU.2035",0.992076460286608,0.0598014970676606,0.804628062559441,0.940754240994217,0.980687154809851
1,2,"OTU.2087",1.30532168036138,0.523797041825419,0.744865802899748,0.481924921177723,0.745249173188723
1,2,"OTU.2968",1.23279827898797,-0.249318984798241,0.886534301581393,0.778534910406049,0.912836212134894
1,2,"OTU.2563",0.940833543480446,-0.57802069723739,0.934223738024108,0.53610239358308,0.776564117899452
1,2,"OTU.3516",0.909804824411592,0.0889924132267694,0.834656504330335,0.915089180721873,0.969675370156447
1,2,"OTU.2127",0.705888896598205,-1.83996208488246,1.14553766780618,0.108230072527092,0.328683261870136
1,2,"OTU.2723",1.97002087122722,-0.089105726909443,0.560086616527507,0.873595790502068,0.954202222028103
1,2,"OTU.2219",1.08014241453949,0.590313166630549,0.765021735836638,0.440334030840523,0.715018833425866
1,2,"OTU.4172",0.811210267216568,-0.835612312644233,0.976680974084847,0.392239425080863,0.67633721678474
1,2,"OTU.3501",0.864279308605516,0.273013152041656,0.989262186819208,0.78256608778723,0.914910872905996
1,2,"OTU.6472",0.960766995513253,-1.27819912399946,0.933279030576051,0.170818438106681,0.42458698151587
1,2,"OTU.2305",1.00882058434563,-0.668068342857365,1.07374751396305,0.533820996043271,0.775958692195136
1,2,"OTU.5705",1.23927019147328,1.33337361839709,0.889364356171237,0.133810506443825,0.371031952650152
1,2,"OTU.7990",1.25783346827384,-0.0959367215377584,0.734428404211067,0.896069798584364,0.963180636137801
1,2,"OTU.3011",0.796937017433662,0.87178765508124,0.885736314153019,0.324991670327938,0.613088883211586
1,2,"OTU.4833",1.33840439449396,2.02306773908762,0.939310754372794,0.0312575105167966,0.149508051992164
1,2,"OTU.3640",1.08324600786201,-1.20940349985517,0.839053551917759,0.14947449993025,0.393503155450442
1,2,"OTU.2654",0.803159210673537,0.66533485647515,0.79242344832189,0.401121283077254,0.683827425425647
